year_quarter,suburb,complaint,animal,animal_count,country,lon,lat,colour,complaint_colour
2017-01-01,Oxley,Attacked Animal,Other Animal,3,Australia,152.9727693,-27.55341,#e0e317,#e6921e
2017-01-01,Oxley,Attacked Person,Other Animal,1,Australia,152.9727693,-27.55341,#e0e317,#f06007
2017-01-01,Oxley,Fencing Issues,Dog,4,Australia,152.9727693,-27.55341,#7a93d6,#90c765
2017-01-01,Oxley,Not Attack,Other Animal,1,Australia,152.9727693,-27.55341,#e0e317,#29f273
2017-01-01,Oxley,Nuisance Animal,Other Animal,1,Australia,152.9727693,-27.55341,#e0e317,#f6a6f7
2017-01-01,Oxley,Public Defication,Dog,1,Australia,152.9727693,-27.55341,#7a93d6,#73471c
2017-01-01,Oxley,Public Defication,Other Animal,1,Australia,152.9727693,-27.55341,#e0e317,#73471c
2017-01-01,Oxley,Unknown,Cat,3,Australia,152.9727693,-27.55341,#77ed5c,#b5ebdd
2017-01-01,Oxley,Unknown,Dog,1,Australia,152.9727693,-27.55341,#7a93d6,#b5ebdd
2017-01-01,Oxley,Unknown,Other Animal,2,Australia,152.9727693,-27.55341,#e0e317,#b5ebdd
2017-01-01,Oxley,Unregistered,Dog,1,Australia,152.9727693,-27.55341,#7a93d6,#31b593
2017-01-01,Paddington,Attacked Person,Other Animal,3,Australia,151.2262353,-33.8850215,#e0e317,#f06007
2017-01-01,Paddington,Fencing Issues,Dog,5,Australia,151.2262353,-33.8850215,#7a93d6,#90c765
2017-01-01,Paddington,Fencing Issues,Other Animal,1,Australia,151.2262353,-33.8850215,#e0e317,#90c765
2017-01-01,Paddington,Public Defication,Dog,1,Australia,151.2262353,-33.8850215,#7a93d6,#73471c
2017-01-01,Paddington,Sighting,Fox,1,Australia,151.2262353,-33.8850215,#9bd678,#4bc97f
2017-01-01,Paddington,Unknown,Dog,1,Australia,151.2262353,-33.8850215,#7a93d6,#b5ebdd
2017-01-01,Paddington,Unknown,Other Animal,2,Australia,151.2262353,-33.8850215,#e0e317,#b5ebdd
2017-01-01,Paddington,Wandering,Cat,3,Australia,151.2262353,-33.8850215,#77ed5c,#9dcf78
2017-01-01,Paddington,Wandering,Dog,1,Australia,151.2262353,-33.8850215,#7a93d6,#9dcf78
2017-01-01,Pallara,Fencing Issues,Dog,2,Australia,153.016667,-27.616667,#7a93d6,#90c765
2017-01-01,Pallara,Fencing Issues,Other Animal,1,Australia,153.016667,-27.616667,#e0e317,#90c765
2017-01-01,Pallara,Unknown,Cat,1,Australia,153.016667,-27.616667,#77ed5c,#b5ebdd
2017-01-01,Pallara,Unknown,Other Animal,3,Australia,153.016667,-27.616667,#e0e317,#b5ebdd
2017-01-01,Pallarenda,Aggressive Animal,Dog,2,Australia,146.766667,-19.2,#7a93d6,#f51d62
2017-01-01,Pallarenda,Attack,Dog,2,Australia,146.766667,-19.2,#7a93d6,#f00a21
2017-01-01,Parkinson,Sighting,Fox,1,Australia,149.0956116,-35.326145,#9bd678,#4bc97f
2017-01-01,Parkinson,Unknown,Cat,4,Australia,149.0956116,-35.326145,#77ed5c,#b5ebdd
2017-01-01,Parkinson,Unknown,Other Animal,1,Australia,149.0956116,-35.326145,#e0e317,#b5ebdd
2017-01-01,Parkinson,Wandering,Cat,1,Australia,149.0956116,-35.326145,#77ed5c,#9dcf78
2017-01-01,Parkinson,Wandering,Dog,1,Australia,149.0956116,-35.326145,#7a93d6,#9dcf78
2017-01-01,Petrie Terrace,Public Defication,Dog,1,Australia,153.0132861,-27.4625969,#7a93d6,#73471c
2017-01-01,Petrie Terrace,Unknown,Cat,1,Australia,153.0132861,-27.4625969,#77ed5c,#b5ebdd
2017-01-01,Picnic Bay,Noise,Dog,2,Australia,146.8339226,-19.1732965,#7a93d6,#f5f52f
2017-01-01,Pimlico,Aggressive Animal,Dog,1,Australia,146.7875538,-19.2851998,#7a93d6,#f51d62
2017-01-01,Pimlico,Enclosure,Dog,2,Australia,146.7875538,-19.2851998,#7a93d6,#479e4a
2017-01-01,Pimlico,Noise,Dog,2,Australia,146.7875538,-19.2851998,#7a93d6,#f5f52f
2017-01-01,Pimlico,Private Impound,Dog,1,Australia,146.7875538,-19.2851998,#7a93d6,#772ff5
2017-01-01,Pimlico,Wandering,Dog,1,Australia,146.7875538,-19.2851998,#7a93d6,#9dcf78
2017-01-01,Pinjarra Hills,Attacked Animal,Other Animal,1,Australia,152.9058822,-27.5390935,#e0e317,#e6921e
2017-01-01,Pinjarra Hills,Fencing Issues,Dog,2,Australia,152.9058822,-27.5390935,#7a93d6,#90c765
2017-01-01,Pinjarra Hills,Sighting,Deer,1,Australia,152.9058822,-27.5390935,#4e0887,#4bc97f
2017-01-01,Pinjarra Hills,Sighting,Fox,1,Australia,152.9058822,-27.5390935,#9bd678,#4bc97f
2017-01-01,Pinjarra Hills,Unknown,Cat,1,Australia,152.9058822,-27.5390935,#77ed5c,#b5ebdd
2017-01-01,Pinjarra Hills,Unknown,Other Animal,1,Australia,152.9058822,-27.5390935,#e0e317,#b5ebdd
2017-01-01,Pinkenba,Animal Hoarding,Dog,3,Australia,153.116667,-27.433333,#7a93d6,#bf2f24
2017-01-01,Pinkenba,Fencing Issues,Dog,2,Australia,153.116667,-27.433333,#7a93d6,#90c765
2017-01-01,Pinkenba,Unknown,Dog,1,Australia,153.116667,-27.433333,#7a93d6,#b5ebdd
2017-01-01,Pinkenba,Unknown,Other Animal,1,Australia,153.116667,-27.433333,#e0e317,#b5ebdd
2017-01-01,Pinnacles,Private Impound,Dog,1,Australia,115.1602365,-30.5911024,#7a93d6,#772ff5
2017-01-01,Pullenvale,Attacked Person,Other Animal,2,Australia,152.8914,-27.5171,#e0e317,#f06007
2017-01-01,Pullenvale,Fencing Issues,Dog,3,Australia,152.8914,-27.5171,#7a93d6,#90c765
2017-01-01,Pullenvale,Odour,Other Animal,1,Australia,152.8914,-27.5171,#e0e317,#f4f719
2017-01-01,Pullenvale,Sighting,Deer,10,Australia,152.8914,-27.5171,#4e0887,#4bc97f
2017-01-01,Pullenvale,Sighting,Fox,5,Australia,152.8914,-27.5171,#9bd678,#4bc97f
2017-01-01,Pullenvale,Sighting,Wild Dog,1,Australia,152.8914,-27.5171,NA,#4bc97f
2017-01-01,Pullenvale,Unknown,Other Animal,2,Australia,152.8914,-27.5171,#e0e317,#b5ebdd
2017-01-01,Pullenvale,Wandering,Dog,1,Australia,152.8914,-27.5171,#7a93d6,#9dcf78
2017-01-01,Railway Estate,Aggressive Animal,Dog,2,Australia,146.816667,-19.283333,#7a93d6,#f51d62
2017-01-01,Railway Estate,Attack,Dog,2,Australia,146.816667,-19.283333,#7a93d6,#f00a21
2017-01-01,Railway Estate,Enclosure,Dog,6,Australia,146.816667,-19.283333,#7a93d6,#479e4a
2017-01-01,Railway Estate,Noise,Dog,9,Australia,146.816667,-19.283333,#7a93d6,#f5f52f
2017-01-01,Railway Estate,Private Impound,Cat,4,Australia,146.816667,-19.283333,#77ed5c,#772ff5
2017-01-01,Railway Estate,Private Impound,Dog,22,Australia,146.816667,-19.283333,#7a93d6,#772ff5
2017-01-01,Railway Estate,Wandering,Dog,1,Australia,146.816667,-19.283333,#7a93d6,#9dcf78
2017-01-01,Rangewood,Attack,Dog,1,Australia,146.6381278,-19.3108179,#7a93d6,#f00a21
2017-01-01,Rangewood,Private Impound,Dog,1,Australia,146.6381278,-19.3108179,#7a93d6,#772ff5
2017-01-01,Rasmussen,Aggressive Animal,Dog,11,Australia,146.716389,-19.349722,#7a93d6,#f51d62
2017-01-01,Rasmussen,Attack,Dog,7,Australia,146.716389,-19.349722,#7a93d6,#f00a21
2017-01-01,Rasmussen,Enclosure,Cat,1,Australia,146.716389,-19.349722,#77ed5c,#479e4a
2017-01-01,Rasmussen,Enclosure,Dog,10,Australia,146.716389,-19.349722,#7a93d6,#479e4a
2017-01-01,Rasmussen,Noise,Dog,13,Australia,146.716389,-19.349722,#7a93d6,#f5f52f
2017-01-01,Rasmussen,Private Impound,Cat,2,Australia,146.716389,-19.349722,#77ed5c,#772ff5
2017-01-01,Rasmussen,Private Impound,Dog,4,Australia,146.716389,-19.349722,#7a93d6,#772ff5
2017-01-01,Red Hill,Attacked Animal,Other Animal,3,Australia,145.016,-38.355,#e0e317,#e6921e
2017-01-01,Red Hill,Attacked Person,Other Animal,1,Australia,145.016,-38.355,#e0e317,#f06007
2017-01-01,Red Hill,Fencing Issues,Dog,2,Australia,145.016,-38.355,#7a93d6,#90c765
2017-01-01,Red Hill,Pest Feral Animal,Other Animal,1,Australia,145.016,-38.355,#e0e317,#9c2769
2017-01-01,Red Hill,Sighting,Rabbit,1,Australia,145.016,-38.355,#d917e3,#4bc97f
2017-01-01,Red Hill,Unknown,Cat,1,Australia,145.016,-38.355,#77ed5c,#b5ebdd
2017-01-01,Red Hill,Unknown,Dog,1,Australia,145.016,-38.355,#7a93d6,#b5ebdd
2017-01-01,Red Hill,Wandering,Dog,4,Australia,145.016,-38.355,#7a93d6,#9dcf78
2017-01-01,Richlands,Fencing Issues,Dog,1,Australia,152.9529566,-27.5868982,#7a93d6,#90c765
2017-01-01,Richlands,Nuisance Animal,Other Animal,1,Australia,152.9529566,-27.5868982,#e0e317,#f6a6f7
2017-01-01,Richlands,Unknown,Cat,2,Australia,152.9529566,-27.5868982,#77ed5c,#b5ebdd
2017-01-01,Richlands,Unknown,Other Animal,2,Australia,152.9529566,-27.5868982,#e0e317,#b5ebdd
2017-01-01,Richlands,Wandering,Dog,1,Australia,152.9529566,-27.5868982,#7a93d6,#9dcf78
2017-01-01,Riverhills,Animal Hoarding,Dog,1,Australia,152.909,-27.5604,#7a93d6,#bf2f24
2017-01-01,Riverhills,Attacked Person,Other Animal,1,Australia,152.909,-27.5604,#e0e317,#f06007
2017-01-01,Riverhills,Fencing Issues,Dog,1,Australia,152.909,-27.5604,#7a93d6,#90c765
2017-01-01,Riverhills,Public Defication,Dog,2,Australia,152.909,-27.5604,#7a93d6,#73471c
2017-01-01,Riverhills,Sighting,Fox,7,Australia,152.909,-27.5604,#9bd678,#4bc97f
2017-01-01,Riverhills,Unknown,Cat,3,Australia,152.909,-27.5604,#77ed5c,#b5ebdd
2017-01-01,Riverhills,Unknown,Other Animal,5,Australia,152.909,-27.5604,#e0e317,#b5ebdd
2017-01-01,Riverhills,Unregistered,Dog,1,Australia,152.909,-27.5604,#7a93d6,#31b593
2017-01-01,Riverhills,Wandering,Cat,1,Australia,152.909,-27.5604,#77ed5c,#9dcf78
2017-01-01,Riverhills,Wandering,Dog,6,Australia,152.909,-27.5604,#7a93d6,#9dcf78
2017-01-01,Robertson,Animal Hoarding,Dog,1,Australia,150.583333,-34.583333,#7a93d6,#bf2f24
2017-01-01,Robertson,Fencing Issues,Dog,3,Australia,150.583333,-34.583333,#7a93d6,#90c765
2017-01-01,Robertson,Menacing,Other Animal,1,Australia,150.583333,-34.583333,#e0e317,#9c2769
2017-01-01,Robertson,Not Attack,Other Animal,1,Australia,150.583333,-34.583333,#e0e317,#29f273
2017-01-01,Robertson,Unknown,Cat,1,Australia,150.583333,-34.583333,#77ed5c,#b5ebdd
2017-01-01,Robertson,Unregistered,Dog,1,Australia,150.583333,-34.583333,#7a93d6,#31b593
2017-01-01,Robertson,Wandering,Cat,1,Australia,150.583333,-34.583333,#77ed5c,#9dcf78
2017-01-01,Rochedale,Attacked Animal,Other Animal,1,Australia,153.1164813,-27.56924,#e0e317,#e6921e
2017-01-01,Rochedale,Fencing Issues,Dog,4,Australia,153.1164813,-27.56924,#7a93d6,#90c765
2017-01-01,Rochedale,Odour,Dog,3,Australia,153.1164813,-27.56924,#7a93d6,#f4f719
2017-01-01,Rochedale,Sighting,Fox,2,Australia,153.1164813,-27.56924,#9bd678,#4bc97f
2017-01-01,Rochedale,Unknown,Cat,2,Australia,153.1164813,-27.56924,#77ed5c,#b5ebdd
2017-01-01,Rochedale,Unknown,Other Animal,3,Australia,153.1164813,-27.56924,#e0e317,#b5ebdd
2017-01-01,Rochedale,Unregistered,Dog,1,Australia,153.1164813,-27.56924,#7a93d6,#31b593
2017-01-01,Rocklea,Attacked Person,Other Animal,1,Australia,153.0099461,-27.5473012,#e0e317,#f06007
2017-01-01,Rocklea,Fencing Issues,Dog,1,Australia,153.0099461,-27.5473012,#7a93d6,#90c765
2017-01-01,Rocklea,Fencing Issues,Other Animal,1,Australia,153.0099461,-27.5473012,#e0e317,#90c765
2017-01-01,Rocklea,Menacing,Other Animal,1,Australia,153.0099461,-27.5473012,#e0e317,#9c2769
2017-01-01,Rocklea,Not Attack,Other Animal,2,Australia,153.0099461,-27.5473012,#e0e317,#29f273
2017-01-01,Rocklea,Nuisance Animal,Other Animal,2,Australia,153.0099461,-27.5473012,#e0e317,#f6a6f7
2017-01-01,Rocklea,Sighting,Fox,1,Australia,153.0099461,-27.5473012,#9bd678,#4bc97f
2017-01-01,Rocklea,Sighting,Wild Dog,1,Australia,153.0099461,-27.5473012,NA,#4bc97f
2017-01-01,Rocklea,Unknown,Cat,2,Australia,153.0099461,-27.5473012,#77ed5c,#b5ebdd
2017-01-01,Rocklea,Unknown,Other Animal,2,Australia,153.0099461,-27.5473012,#e0e317,#b5ebdd
2017-01-01,Rocklea,Wandering,Dog,1,Australia,153.0099461,-27.5473012,#7a93d6,#9dcf78
2017-01-01,Rosslea,Aggressive Animal,Dog,1,Australia,146.8016026,-19.2985054,#7a93d6,#f51d62
2017-01-01,Rosslea,Enclosure,Cat,1,Australia,146.8016026,-19.2985054,#77ed5c,#479e4a
2017-01-01,Rosslea,Noise,Dog,3,Australia,146.8016026,-19.2985054,#7a93d6,#f5f52f
2017-01-01,Rosslea,Private Impound,Cat,2,Australia,146.8016026,-19.2985054,#77ed5c,#772ff5
2017-01-01,Rosslea,Private Impound,Dog,6,Australia,146.8016026,-19.2985054,#7a93d6,#772ff5
2017-01-01,Runcorn,Attacked Animal,Other Animal,2,Australia,153.0765771,-27.5964733,#e0e317,#e6921e
2017-01-01,Runcorn,Attacked Person,Other Animal,3,Australia,153.0765771,-27.5964733,#e0e317,#f06007
2017-01-01,Runcorn,Fencing Issues,Dog,3,Australia,153.0765771,-27.5964733,#7a93d6,#90c765
2017-01-01,Runcorn,Fencing Issues,Other Animal,1,Australia,153.0765771,-27.5964733,#e0e317,#90c765
2017-01-01,Runcorn,Menacing,Other Animal,1,Australia,153.0765771,-27.5964733,#e0e317,#9c2769
2017-01-01,Runcorn,Not Attack,Other Animal,1,Australia,153.0765771,-27.5964733,#e0e317,#29f273
2017-01-01,Runcorn,Odour,Dog,1,Australia,153.0765771,-27.5964733,#7a93d6,#f4f719
2017-01-01,Runcorn,Odour,Other Animal,1,Australia,153.0765771,-27.5964733,#e0e317,#f4f719
2017-01-01,Runcorn,Public Defication,Dog,1,Australia,153.0765771,-27.5964733,#7a93d6,#73471c
2017-01-01,Runcorn,Public Defication,Other Animal,1,Australia,153.0765771,-27.5964733,#e0e317,#73471c
2017-01-01,Runcorn,Sighting,Fox,3,Australia,153.0765771,-27.5964733,#9bd678,#4bc97f
2017-01-01,Runcorn,Unknown,Cat,3,Australia,153.0765771,-27.5964733,#77ed5c,#b5ebdd
2017-01-01,Runcorn,Unknown,Dog,1,Australia,153.0765771,-27.5964733,#7a93d6,#b5ebdd
2017-01-01,Runcorn,Unknown,Other Animal,1,Australia,153.0765771,-27.5964733,#e0e317,#b5ebdd
2017-01-01,Runcorn,Wandering,Cat,2,Australia,153.0765771,-27.5964733,#77ed5c,#9dcf78
2017-01-01,Runcorn,Wandering,Dog,1,Australia,153.0765771,-27.5964733,#7a93d6,#9dcf78
2017-01-01,Salisbury,Animal Hoarding,Dog,1,Australia,138.64228,-34.76391,#7a93d6,#bf2f24
2017-01-01,Salisbury,Attacked Person,Other Animal,3,Australia,138.64228,-34.76391,#e0e317,#f06007
2017-01-01,Salisbury,Fencing Issues,Dog,5,Australia,138.64228,-34.76391,#7a93d6,#90c765
2017-01-01,Salisbury,Insufficient Space,Other Animal,1,Australia,138.64228,-34.76391,#e0e317,#316e94
2017-01-01,Salisbury,Not Attack,Other Animal,2,Australia,138.64228,-34.76391,#e0e317,#29f273
2017-01-01,Salisbury,Public Defication,Dog,1,Australia,138.64228,-34.76391,#7a93d6,#73471c
2017-01-01,Salisbury,Sighting,Fox,2,Australia,138.64228,-34.76391,#9bd678,#4bc97f
2017-01-01,Salisbury,Unknown,Cat,2,Australia,138.64228,-34.76391,#77ed5c,#b5ebdd
2017-01-01,Salisbury,Unknown,Dog,1,Australia,138.64228,-34.76391,#7a93d6,#b5ebdd
2017-01-01,Salisbury,Unknown,Other Animal,3,Australia,138.64228,-34.76391,#e0e317,#b5ebdd
2017-01-01,Salisbury,Wandering,Dog,2,Australia,138.64228,-34.76391,#7a93d6,#9dcf78
2017-01-01,Sandgate,Animal Hoarding,Dog,1,Australia,153.071,-27.3238,#7a93d6,#bf2f24
2017-01-01,Sandgate,Attacked Animal,Other Animal,3,Australia,153.071,-27.3238,#e0e317,#e6921e
2017-01-01,Sandgate,Attacked Person,Other Animal,5,Australia,153.071,-27.3238,#e0e317,#f06007
2017-01-01,Sandgate,Fencing Issues,Dog,1,Australia,153.071,-27.3238,#7a93d6,#90c765
2017-01-01,Sandgate,Nuisance Animal,Other Animal,2,Australia,153.071,-27.3238,#e0e317,#f6a6f7
2017-01-01,Sandgate,Public Defication,Dog,2,Australia,153.071,-27.3238,#7a93d6,#73471c
2017-01-01,Sandgate,Sighting,Fox,1,Australia,153.071,-27.3238,#9bd678,#4bc97f
2017-01-01,Sandgate,Unknown,Cat,4,Australia,153.071,-27.3238,#77ed5c,#b5ebdd
2017-01-01,Sandgate,Unknown,Dog,2,Australia,153.071,-27.3238,#7a93d6,#b5ebdd
